session_id,timestamp,input,level,message,spoken_text,buzzer,driver_state,trigger,suggested_route
unknown,2026-04-16 15:48:25,"Time: 15:48, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 27%, Distracted: False, Head yaw: -0.3°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:48:33,"Time: 15:48, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 27%, Distracted: False, Head yaw: -1.5°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 15:48:38,"Time: 15:48, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 27%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:48:41,"Time: 15:48, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 52%, Distracted: False, Head yaw: -5.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:48:48,"Time: 15:48, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 25%, Distracted: False, Head yaw: +0.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:48:49,"Time: 15:48, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 45%, Distracted: False, Head yaw: -1.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:48:57,"Time: 15:48, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 22%, Distracted: False, Head yaw: -0.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:48:58,"Time: 15:48, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 21%, Distracted: False, Head yaw: -1.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:49:05,"Time: 15:49, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 22%, Distracted: False, Head yaw: -0.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:49:08,"Time: 15:49, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 19%, Distracted: False, Head yaw: +0.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:49:13,"Time: 15:49, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 21%, Distracted: False, Head yaw: +0.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:50:17,"Time: 15:49, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 24%, Distracted: False, Head yaw: +0.8°",WARNING,Stay calm now,Stay calm now,False,Stay calm now,,N/A
unknown,2026-04-16 15:50:17,"Time: 15:50, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +4.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:50:30,"Time: 15:50, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 100%, Distracted: False, Head yaw: -14.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:50:42,"Time: 15:50, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 98%, Distracted: True, Head yaw: -21.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:50:58,"Time: 15:50, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 33%, Distracted: False, Head yaw: -12.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:51:10,"Time: 15:51, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 60%, Distracted: False, Head yaw: +10.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:51:20,"Time: 15:51, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:51:30,"Time: 15:51, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:51:34,"Time: 15:51, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 16%, Distracted: False, Head yaw: -12.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:51:50,"Time: 15:51, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:52:00,"Time: 15:52, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:52:10,"Time: 15:52, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:52:22,"Time: 15:52, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:52:33,"Time: 15:52, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:52:43,"Time: 15:52, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:52:53,"Time: 15:52, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:53:07,"Time: 15:53, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:53:19,"Time: 15:53, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:53:29,"Time: 15:53, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:53:39,"Time: 15:53, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:53:51,"Time: 15:53, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 64%, Distracted: False, Head yaw: -4.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:54:27,"Time: 15:54, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:54:51,"Time: 15:54, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:55:01,"Time: 15:55, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:55:11,"Time: 15:55, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: True, Head yaw: +54.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:55:21,"Time: 15:55, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:55:35,"Time: 15:55, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:55:47,"Time: 15:55, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:56:52,"Time: 15:56, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 15:57:00,"Time: 15:57, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:57:12,"Time: 15:57, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +1.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:57:22,"Time: 15:57, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +2.9°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:57:32,"Time: 15:57, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +6.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:57:44,"Time: 15:57, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 15:57:56,"Time: 15:57, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.5°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:01:59,"Time: 16:01, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -0.3°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 16:02:18,"Time: 16:02, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -1.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:02:30,"Time: 16:02, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -0.9°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:02:42,"Time: 16:02, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -3.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:02:52,"Time: 16:02, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -6.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:03:03,"Time: 16:03, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -14.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:03:12,"Time: 16:03, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -3.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:03:22,"Time: 16:03, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 100%, Distracted: False, Head yaw: -0.9°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:03:32,"Time: 16:03, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 86%, Distracted: False, Head yaw: +14.5°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:03:41,"Time: 16:03, Driver active for 45 min, Trigger: DROWSY, Emotion: Angry, Eye openness: 23%, Distracted: False, Head yaw: +3.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:03:42,"Time: 16:03, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 70%, Distracted: False, Head yaw: +3.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:03:50,"Time: 16:03, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 30%, Distracted: False, Head yaw: -8.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:03:59,"Time: 16:03, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 76%, Distracted: False, Head yaw: +1.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:04:03,"Time: 16:04, Driver active for 45 min, Trigger: DROWSY, Emotion: Happy, Eye openness: 43%, Distracted: False, Head yaw: -0.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:04:09,"Time: 16:04, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 92%, Distracted: False, Head yaw: +0.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:04:19,"Time: 16:04, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 20%, Distracted: False, Head yaw: -4.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:04:29,"Time: 16:04, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 28%, Distracted: False, Head yaw: -15.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:04:42,"Time: 16:04, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 14%, Distracted: False, Head yaw: -0.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:04:44,"Time: 16:04, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 48%, Distracted: False, Head yaw: +3.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:04:50,"Time: 16:04, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 56%, Distracted: False, Head yaw: -2.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:04:54,"Time: 16:04, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 54%, Distracted: False, Head yaw: -3.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:05:04,"Time: 16:05, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 89%, Distracted: False, Head yaw: +1.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:05:14,"Time: 16:05, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:05:24,"Time: 16:05, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 46%, Distracted: False, Head yaw: -1.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:05:28,"Time: 16:05, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 61%, Distracted: False, Head yaw: -2.5°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:05:34,"Time: 16:05, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 88%, Distracted: False, Head yaw: -10.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:05:37,"Time: 16:05, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 49%, Distracted: False, Head yaw: +0.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:05:44,"Time: 16:05, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 81%, Distracted: False, Head yaw: -3.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:05:47,"Time: 16:05, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 56%, Distracted: False, Head yaw: -3.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:05:54,"Time: 16:05, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 22%, Distracted: False, Head yaw: -3.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:05:57,"Time: 16:05, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 48%, Distracted: False, Head yaw: -0.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:06:46,"Time: 16:06, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 25%, Distracted: False, Head yaw: -4.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:06:47,"Time: 16:06, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:06:57,"Time: 16:06, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 16:07:07,"Time: 16:07, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 84%, Distracted: False, Head yaw: -5.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:07:17,"Time: 16:07, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 36%, Distracted: False, Head yaw: -7.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:07:19,"Time: 16:07, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:07:29,"Time: 16:07, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:18:48,"Time: 16:18, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 87%, Distracted: False, Head yaw: -2.0°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 16:18:56,"Time: 16:18, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 48%, Distracted: False, Head yaw: +10.5°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:18:57,"Time: 16:18, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 83%, Distracted: False, Head yaw: +10.5°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:19:07,"Time: 16:19, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 78%, Distracted: False, Head yaw: +18.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:19:17,"Time: 16:19, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: True, Head yaw: +25.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:19:18,"Time: 16:19, Driver active for 45 min, Trigger: DISTRACTED, Emotion: Stressed, Eye openness: 98%, Distracted: True, Head yaw: +21.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:19:28,"Time: 16:19, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 81%, Distracted: False, Head yaw: +10.6°",WARNING,Calm down driver,Calm down driver,False,Calm down driver,,N/A
unknown,2026-04-16 16:19:35,"Time: 16:19, Driver active for 45 min, Trigger: DISTRACTED, Emotion: Stressed, Eye openness: 90%, Distracted: True, Head yaw: +21.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:19:37,"Time: 16:19, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 32%, Distracted: False, Head yaw: +19.5°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:19:39,"Time: 16:19, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 40%, Distracted: False, Head yaw: +11.9°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:19:47,"Time: 16:19, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 57%, Distracted: False, Head yaw: +10.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:20:03,"Time: 16:20, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 86%, Distracted: False, Head yaw: +1.5°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:20:14,"Time: 16:20, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 85%, Distracted: False, Head yaw: +5.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:20:24,"Time: 16:20, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 100%, Distracted: False, Head yaw: -14.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:20:27,"Time: 16:20, Driver active for 45 min, Trigger: DROWSY, Emotion: Angry, Eye openness: 44%, Distracted: False, Head yaw: -2.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:20:40,"Time: 16:20, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 45%, Distracted: False, Head yaw: +1.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:20:41,"Time: 16:20, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 50%, Distracted: False, Head yaw: +0.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:20:50,"Time: 16:20, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 56%, Distracted: False, Head yaw: +6.5°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:21:00,"Time: 16:20, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +10.9°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:21:08,"Time: 16:21, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 44%, Distracted: False, Head yaw: +2.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:21:10,"Time: 16:21, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 45%, Distracted: False, Head yaw: +3.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:21:19,"Time: 16:21, Driver active for 45 min, Trigger: DROWSY, Emotion: Happy, Eye openness: 35%, Distracted: False, Head yaw: +1.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:21:20,"Time: 16:21, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 34%, Distracted: False, Head yaw: +1.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:21:27,"Time: 16:21, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 36%, Distracted: False, Head yaw: +1.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:21:30,"Time: 16:21, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 35%, Distracted: False, Head yaw: +4.5°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:21:41,"Time: 16:21, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 90%, Distracted: False, Head yaw: +0.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:21:50,"Time: 16:21, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 84%, Distracted: False, Head yaw: +10.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:21:56,"Time: 16:21, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 31%, Distracted: False, Head yaw: -3.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
